1,NR0000171,H02,PNA448116,DNA788045,40,,,,,,,,,,
1,NR0000171,A03,PNA448117,DNA788046,40,,,,,,,,,,
1,NR0000171,B03,PNA448118,DNA788047,40,,,,,,,,,,
1,NR0000171,C03,PNA448119,DNA788048,40,,,,,,,,,,
1,NR0000171,D03,PNA448120,DNA788049,40,,,,,,,,,,
1,NR0000171,E03,PNA448121,DNA788050,40,,,,,,,,,,
1,NR0000171,F03,PNA448122,DNA788051,40,,,,,,,,,,
1,NR0000171,G03,PNA448123,DNA788052,40,,,,,,,,,,
1,NR0000171,H03,PNA448124,DNA788053,40,,,,,,,,,,
1,NR0000171,A04,PNA448101,DNA788030,40,,,,,,,,,,
1,NR0000171,B04,PNA448125,DNA788054,40,,,,,,,,,,
1,NR0000171,C04,PNA448126,DNA788055,40,,,,,,,,,,
1,NR0000171,D04,PNA448127,DNA788056,40,,,,,,,,,,
1,NR0000171,E04,PNA448128,DNA788057,40,,,,,,,,,,
1,NR0000171,F04,PNA448129,DNA788058,40,,,,,,,,,,
1,NR0000171,G04,PNA448130,DNA788059,40,,,,,,,,,,
1,NR0000171,H04,PNA448131,DNA788060,40,,,,,,,,,,
1,NR0000171,A05,PNA448132,DNA788061,40,,,,,,,,,,
1,NR0000171,B05,PNA448133,DNA788062,40,,,,,,,,,,
1,NR0000171,C05,PNA448102,DNA788031,40,,,,,,,,,,
1,NR0000171,D05,PNA448134,DNA788063,40,,,,,,,,,,
1,NR0000171,E05,PNA448135,DNA788064,40,,,,,,,,,,
1,NR0000171,F05,PNA448136,DNA788065,40,,,,,,,,,,
1,NR0000171,G05,PNA448137,DNA788066,40,,,,,,,,,,
1,NR0000171,H05,PNA448138,DNA788067,40,,,,,,,,,,
1,NR0000171,A06,PNA448139,DNA788068,40,,,,,,,,,,
1,NR0000171,B06,PNA448140,DNA788069,40,,,,,,,,,,
1,NR0000171,C06,PNA448141,DNA788070,40,,,,,,,,,,
1,NR0000171,D06,PNA448142,DNA788071,40,,,,,,,,,,
1,NR0000171,E06,PNA448143,DNA788072,40,,,,,,,,,,
1,NR0000171,F06,PNA448104,DNA788033,40,,,,,,,,,,
1,NR0000171,G06,PNA448144,DNA788073,40,,,,,,,,,,
1,NR0000171,H06,PNA448145,DNA788074,40,,,,,,,,,,
1,NR0000171,A07,PNA448146,DNA788075,40,,,,,,,,,,
1,NR0000171,B07,PNA448106,DNA788035,40,,,,,,,,,,
1,NR0000171,C07,PNA448147,DNA788076,40,,,,,,,,,,
1,NR0000171,D07,PNA448148,DNA788077,40,,,,,,,,,,
1,NR0000171,E07,PNA448103,DNA788032,40,,,,,,,,,,
1,NR0000171,F07,PNA448149,DNA788078,40,,,,,,,,,,
1,NR0000171,G07,PNA448105,DNA788034,40,,,,,,,,,,
